country,confirmed,death,Transmission classification,Days since last reported case,date
Sint Maarten,3,0,Imported cases only,1,20200329
Anguilla,2,0,Local transmission,2,20200329
British Virgin Islands,2,0,Imported cases only,2,20200329
Turks and Caicos Islands,2,0,Imported cases only,2,20200329
South Africa,1187,1,Local transmission,0,20200329
Algeria,409,26,Local transmission,0,20200329
Burkina Faso,146,3,Local transmission,3,20200329
Cote d’Ivoire,140,0,Local transmission,0,20200329
Ghana,137,4,Local transmission,1,20200329
Senegal,119,0,Local transmission,1,20200329
Mauritius,102,2,Local transmission,0,20200329
Cameroon,91,2,Local transmission,0,20200329
Democratic Republic of the Congo,68,6,Local transmission,0,20200329
Nigeria,65,1,Local transmission,2,20200329
Rwanda,60,0,Local transmission,0,20200329
Togo,28,0,Imported cases only,0,20200329
Madagascar,26,0,Imported cases only,1,20200329
Kenya,25,1,Local transmission,4,20200329
Congo,19,0,Imported cases only,1,20200329
Mali,18,0,Local transmission,0,20200329
Ethiopia,16,0,Imported cases only,1,20200329
Zambia,16,0,Local transmission,0,20200329
Uganda,14,0,Imported cases only,3,20200329
United Republic of Tanzania,14,0,Under investigation,0,20200329
Niger,10,1,Local transmission,2,20200329
Eswatini,9,0,Imported cases only,1,20200329
Guinea,8,0,Imported cases only,1,20200329
Mozambique,8,0,Local transmission,0,20200329
Namibia,8,0,Imported cases only,2,20200329
Gabon,7,1,Imported cases only,1,20200329
Seychelles,7,0,Imported cases only,7,20200329
Benin,6,0,Imported cases only,2,20200329
Central African Republic,6,0,Imported cases only,1,20200329
Equatorial Guinea,6,0,Imported cases only,7,20200329
Eritrea,6,0,Imported cases only,2,20200329
Cabo Verde,5,1,Imported cases only,1,20200329
Chad,5,0,Imported cases only,2,20200329
Mauritania,5,0,Imported cases only,0,20200329
Zimbabwe,5,1,Local transmission,1,20200329
Gambia,3,1,Imported cases only,0,20200329
Liberia,3,0,Local transmission,7,20200329
Angola,2,0,Imported cases only,7,20200329
Guinea-Bissau,2,0,Imported cases only,3,20200329
International conveyance (Diamond Princess),712,7,Local transmission,13,20200329
Mayotte,50,0,Local,0,20200329
Réunion,143,8,transmission,0,20200329
